1.430959222,1.395081978,1.159857667,1.158418536,1.159477693,1.172986262,1.226320631,1.262055457,1.263982914,1.264586611,1.264310231,1.172206556,0.686350394,0.364662351,0.37734956,0,0.685457811,0.751623414,0.772969437,0.792327452,0.76145057,0.767175965,0.774671627,0.771933563,0.772981378,0.777769979,1.261404821,1.168544326,1.105325391,1.108069614
1.415734989,1.379812304,1.143391986,1.141901267,1.143047342,1.156727443,1.211383317,1.247726803,1.249689454,1.250343148,1.25009395,1.166450642,0.784679073,0.67473176,0.696184375,0.685457811,0,0.62484063,0.671023327,0.729558602,0.648969411,0.65867239,0.680222771,0.671022867,0.707504092,0.683034649,1.262427371,1.170254488,1.108528303,1.111179592
1.407659821,1.371736786,1.134551157,1.133083054,1.134160082,1.148059148,1.203180541,1.239809533,1.24178819,1.242462438,1.242223883,1.163288371,0.825911912,0.744510588,0.758091326,0.751623414,0.62484063,0,0.515976987,0.678983037,0.417074558,0.483237387,0.549623281,0.509573628,0.706787726,0.546690479,1.264058762,1.172340303,1.111610688,1.11420155
1.404584361,1.368638522,1.131053353,1.129553728,1.130692028,1.144620957,1.200286638,1.237143406,1.239135303,1.239829043,1.239601256,1.163394059,0.840494075,0.766872448,0.778767295,0.772969437,0.671023327,0.515976987,0,0.679086386,0.468712016,0.364647973,0.522249647,0.423410525,0.706437748,0.46133551,1.265539322,1.173961448,1.113516121,1.116089278
1.403301149,1.367554907,1.13036193,1.1292383,1.129541634,1.144113809,1.196875829,1.232895784,1.234836597,1.235442749,1.235163666,1.154007816,0.854525819,0.786348979,0.79535905,0.792327452,0.729558602,0.678983037,0.679086386,0,0.66570476,0.685409279,0.630875569,0.658964834,0.786133088,0.651896588,1.262427569,1.171342164,1.112140667,1.114643681
1.406220219,1.37030491,1.13298519,1.131536357,1.132566936,1.146534267,1.201633109,1.238284921,1.240264688,1.240939507,1.240701018,1.162461639,0.83279451,0.754692645,0.767373132,0.76145057,0.648969411,0.417074558,0.468712016,0.66570476,0,0.454612509,0.493341839,0.423412144,0.714849868,0.486348109,1.264325372,1.172705548,1.112196819,1.114774558
1.40552603,1.369575062,1.132082209,1.13056968,1.13173913,1.145621747,1.201300296,1.238140849,1.240131954,1.240825239,1.240597367,1.163920192,0.836238707,0.760917598,0.773282355,0.767175965,0.65867239,0.483237387,0.364647973,0.685409279,0.454612509,0,0.54224408,0.461336682,0.699417478,0.503673528,1.265346322,1.17370394,1.113114432,1.115696134
1.40427716,1.368392922,1.130936585,1.129552789,1.130434113,1.144559527,1.199324978,1.235919648,1.237895547,1.238561975,1.238318217,1.160467603,0.842376532,0.768275041,0.779713755,0.774671627,0.680222771,0.549623281,0.522249647,0.630875569,0.493341839,0.54224408,0,0.439946273,0.735284739,0.417071774,1.264369774,1.172925306,1.112822776,1.115376834
1.404648413,1.36873205,1.131232408,1.129787434,1.130805077,1.144821073,1.200041714,1.236764102,1.23874784,1.239427868,1.239192105,1.162048834,0.840163465,0.765601935,0.777448672,0.771933563,0.671022867,0.509573628,0.423410525,0.658964834,0.423412144,0.461336682,0.439946273,0,0.720025056,0.364647552,1.264886576,1.17335849,1.113046706,1.115612568
1.411664259,1.375504036,1.138062763,1.136145078,1.138224824,1.151303444,1.209733481,1.247296616,1.249332856,1.250106904,1.249927005,1.176558801,0.830178746,0.769704754,0.780359339,0.772981378,0.707504092,0.706787726,0.706437748,0.786133088,0.714849868,0.699417478,0.735284739,0.720025056,0,0.726109923,1.270083149,1.177823278,1.11571071,1.118378187
1.403739845,1.367828798,1.130237387,1.128805833,1.129791174,1.14385433,1.199058903,1.235796979,1.23778148,1.238461899,1.238226181,1.161556655,0.844403133,0.771628358,0.783010209,0.777769979,0.683034649,0.546690479,0.46133551,0.651896588,0.486348109,0.503673528,0.417071774,0.364647552,0.726109923,0,1.26511373,1.173650195,1.113481981,1.116039346
1.671481244,1.636375748,1.41279202,1.412239754,1.411607545,1.424288325,1.461185528,1.489037716,1.490493543,1.490423031,1.489779527,1.254454183,1.272987538,1.260961093,1.261054408,1.261404821,1.262427371,1.264058762,1.265539322,1.262427569,1.264325372,1.265346322,1.264369774,1.264886576,1.270083149,1.26511373,0,0.912652976,1.034794355,1.03014129
1.585575551,1.550309532,1.326080219,1.325303603,1.325156818,1.33753025,1.376771332,1.405592358,1.407108211,1.407129545,1.406537504,1.187318181,1.179263747,1.168176578,1.168161355,1.168544326,1.170254488,1.172340303,1.173961448,1.171342164,1.172705548,1.17370394,1.172925306,1.17335849,1.177823278,1.173650195,0.912652976,0,0.89818828,0.891054702
1.536055792,1.500479249,1.275069745,1.273848857,1.27466633,1.286412457,1.330176682,1.360818471,1.362446935,1.362642045,1.362147728,1.172029258,1.114022334,1.105135768,1.104885892,1.105325391,1.108528303,1.111610688,1.113516121,1.112140667,1.112196819,1.113114432,1.112822776,1.113046706,1.11571071,1.113481981,1.034794355,0.89818828,0,0.483219946
1.538000054,1.502438918,1.277092587,1.275893816,1.276663393,1.28843971,1.331976215,1.362526336,1.364149143,1.364335536,1.363836319,1.172261556,1.116892422,1.107869105,1.107634011,1.108069614,1.111179592,1.11420155,1.116089278,1.114643681,1.114774558,1.115696134,1.115376834,1.115612568,1.118378187,1.116039346,1.03014129,0.891054702,0.483219946,0
